product_id,product_name,gender,category,pattern,color,age_group,season,price,material,sales_count,reviews_count,average_rating,out_of_stock_times,brand,discount,last_stock_date,wish_list_count,month_of_sale,year_of_sale
1373,Heels,Male,Dress,Striped,Black,18-24,Winter,108.42,Wool,296,60,3.5,6,ZARA,10%,10/26/20,114,10,2020
1374,Blouse,Male,Shirt,Plain,Black,25-35,Spring,64.78,Leather,499,24,3.8,3,ZARA,5%,10/28/20,156,10,2020
1375,Biker Jacket,Male,Jacket,Plain,Navy Blue,25-35,Summer,127.76,Cotton Blend,191,23,4.6,2,ZARA,20%,11/3/20,205,11,2020
1376,Summer Dress,Female,Shoes,Geometric,Navy Blue,18-24,Spring,57.45,Leather,345,71,4.8,2,ZARA,15%,11/28/20,57,11,2020
1377,Biker Jacket,Male,Shirt,Polka Dots,Grey,18-24,Spring,106.5,Synthetic,62,47,3.2,3,ZARA,5%,11/11/20,206,11,2020
1378,Summer Dress,Female,Shirt,Geometric,Navy Blue,35-45,Spring,103.44,Cotton Blend,147,58,4.3,5,ZARA,5%,11/21/20,186,11,2020
1379,Blouse,Female,Dress,Polka Dots,White,25-35,All,35.6,Leather,176,72,4.4,3,ZARA,20%,11/29/20,79,11,2020
1380,Biker Jacket,Male,Blouse,Polka Dots,White,18-24,Spring,81.62,Leather,316,51,4.8,2,ZARA,10%,11/2/20,88,11,2020
1381,Blouse,Male,Jeans,Geometric,Grey,25-35,All,100.54,Cotton Blend,109,77,3.3,3,ZARA,5%,11/10/20,68,11,2020
1382,Pattern Skirt,Male,Blouse,Geometric,Grey,35-45,Summer,123.72,Leather,234,68,4.7,1,ZARA,15%,11/24/20,99,11,2020
1383,Chino Shorts,Male,Skirt,Polka Dots,Grey,18-24,All,147.91,Wool,90,41,4.5,6,ZARA,10%,11/18/20,99,11,2020
1384,Chino Shorts,Male,Shorts,Geometric,Navy Blue,18-24,Spring,144.37,Synthetic,488,51,4.2,4,ZARA,10%,11/26/20,141,11,2020
1385,Heels,Female,Skirt,Geometric,Grey,35-45,Spring,86.88,Wool,145,100,4.2,6,ZARA,20%,11/9/20,241,11,2020
1386,Summer Dress,Male,Skirt,Polka Dots,Red,18-24,Winter,53.58,Leather,52,42,4,5,ZARA,5%,12/5/20,148,12,2020
1387,Summer Dress,Female,Skirt,Geometric,White,18-24,All,34.03,Leather,382,65,3.1,2,ZARA,15%,12/24/20,95,12,2020
1388,Business Shirt,Male,Skirt,Geometric,White,18-24,Autumn,53.93,Wool,487,95,4,4,ZARA,10%,12/24/20,246,12,2020
1389,Casual Jeans,Female,Blouse,Plain,White,18-24,All,100.93,Cotton,185,48,4.4,6,ZARA,10%,12/21/20,152,12,2020
1390,Business Shirt,Female,Jacket,Plain,Red,25-35,Summer,146.17,Cotton Blend,134,32,4.8,2,ZARA,0%,12/27/20,227,12,2020
1391,Chino Shorts,Female,Dress,Geometric,Red,25-35,All,104.69,Wool,108,74,4.9,6,ZARA,5%,12/16/20,226,12,2020
1392,Chino Shorts,Female,Jeans,Plain,Red,35-45,Winter,134.44,Synthetic,457,63,3.7,4,ZARA,5%,12/14/20,119,12,2020
1393,Wool Jacket,Male,Jacket,Geometric,White,35-45,Summer,91.87,Wool,346,82,3.7,1,ZARA,5%,12/11/20,244,12,2020
1394,Blouse,Male,Blouse,Geometric,Green,25-35,Winter,80.54,Viscose,301,89,4.1,6,ZARA,15%,12/21/20,242,12,2020
1395,Blouse,Male,Shirt,Plain,Red,35-45,Summer,57.66,Cotton Blend,257,77,4.9,6,ZARA,15%,12/17/20,65,12,2020
1396,Wool Jacket,Female,Shorts,Plain,Red,35-45,Autumn,86.91,Denim,233,86,3,1,ZARA,10%,12/3/20,218,12,2020
1397,Heels,Male,Dress,Polka Dots,Brown,35-45,Spring,112.68,Cotton,387,94,4.2,5,ZARA,5%,1/14/21,143,1,2021
1398,Summer Dress,Female,Shorts,Polka Dots,Brown,35-45,Winter,138.97,Denim,242,46,4.2,2,ZARA,20%,1/17/21,110,1,2021
1399,Wool Jacket,Female,Shoes,Plain,Brown,18-24,Winter,124.67,Cotton Blend,57,69,4.5,5,ZARA,5%,1/6/21,178,1,2021
1400,Blouse,Female,Dress,Plain,Beige,18-24,Spring,56.19,Cotton Blend,125,21,4.5,2,ZARA,5%,1/4/21,160,1,2021
1401,Blouse,Male,Jacket,Geometric,Brown,35-45,All,91.5,Viscose,127,35,4.1,4,ZARA,0%,1/14/21,52,1,2021
1402,Chino Shorts,Male,Shorts,Polka Dots,Brown,25-35,All,93.4,Synthetic,233,26,3.3,6,ZARA,20%,1/5/21,64,1,2021
1403,Business Shirt,Female,Skirt,Plain,White,18-24,Spring,146.87,Cotton,215,27,4.5,3,ZARA,15%,1/16/21,242,1,2021
1404,Business Shirt,Female,Skirt,Plain,White,25-35,Summer,139.13,Denim,178,95,4.5,5,ZARA,15%,1/7/21,145,1,2021
1405,Chino Shorts,Female,Blouse,Plain,Brown,18-24,Autumn,72.96,Viscose,144,83,3.1,6,ZARA,20%,1/15/21,100,1,2021
1406,Beach Shirt,Male,Blouse,Plain,Brown,18-24,All,40.8,Viscose,297,74,4.7,2,ZARA,15%,1/22/21,160,1,2021
1407,Summer Dress,Male,Skirt,Geometric,White,25-35,Autumn,34.39,Cotton Blend,69,97,4,6,ZARA,20%,1/15/21,209,1,2021
1408,Wool Jacket,Female,Shorts,Heart,Red,18-24,Spring,149.5,Synthetic,64,78,3.4,1,ZARA,5%,2/15/21,69,2,2021
1409,Beach Shirt,Male,Jacket,Heart,Pink,25-35,Winter,43.96,Wool,500,57,4.1,6,ZARA,20%,2/4/21,125,2,2021
1410,Summer Dress,Male,Blouse,Plain,Pink,35-45,Summer,69.66,Wool,369,97,4.3,6,ZARA,20%,3/1/21,244,2,2021
1411,Blouse,Female,Shorts,Polka Dots,Pink,25-35,Spring,43.5,Leather,471,59,3.9,4,ZARA,20%,2/6/21,90,2,2021
1412,Pattern Skirt,Male,Shoes,Plain,Pink,25-35,All,116.24,Cotton,232,55,3.6,1,ZARA,10%,2/24/21,206,2,2021
1413,Beach Shirt,Male,Dress,Polka Dots,Red,18-24,Summer,77.61,Leather,89,64,3.9,5,ZARA,0%,2/18/21,134,2,2021
1414,Beach Shirt,Male,Blouse,Heart,Pink,25-35,All,135.85,Wool,249,97,5,2,ZARA,20%,2/27/21,132,2,2021
1415,Wool Jacket,Male,Dress,Heart,Red,18-24,Winter,120.86,Leather,337,58,3.8,3,ZARA,15%,3/1/21,203,2,2021
1416,Pattern Skirt,Female,Shoes,Plain,Pink,18-24,All,28.27,Denim,352,97,4.5,1,ZARA,5%,2/18/21,83,2,2021
1417,Casual Jeans,Male,Shorts,Heart,Red,35-45,Winter,126.91,Cotton Blend,167,39,3.7,2,ZARA,20%,2/15/21,168,2,2021
1418,Heels,Female,Skirt,Plain,Pink,18-24,Winter,111.59,Cotton Blend,430,47,3.6,1,ZARA,10%,2/15/21,222,2,2021
1419,Summer Dress,Female,Skirt,Plain,Brown,25-35,Autumn,97.87,Viscose,239,89,4,6,ZARA,5%,3/17/21,162,3,2021
1420,Summer Dress,Female,Jacket,Geometric,Brown,25-35,Summer,42.59,Cotton,140,54,3.9,3,ZARA,10%,3/25/21,205,3,2021
1421,Beach Shirt,Female,Jacket,Polka Dots,Brown,35-45,All,135.93,Cotton,417,76,4.3,3,ZARA,15%,3/12/21,150,3,2021
1422,Chino Shorts,Female,Shoes,Polka Dots,White,35-45,Summer,82.07,Cotton,209,66,4.2,6,ZARA,10%,3/26/21,210,3,2021
1423,Business Shirt,Female,Dress,Geometric,Beige,18-24,Autumn,135.4,Denim,184,65,4.5,6,ZARA,10%,3/2/21,139,3,2021
1424,Beach Shirt,Female,Jacket,Polka Dots,Brown,18-24,Autumn,88.69,Denim,329,42,4.1,4,ZARA,20%,3/20/21,239,3,2021
1425,Blouse,Male,Shirt,Geometric,Beige,35-45,Autumn,88.43,Leather,486,34,5,2,ZARA,20%,3/16/21,223,3,2021
1426,Casual Jeans,Female,Shoes,Polka Dots,Brown,18-24,Summer,66.51,Cotton Blend,296,46,3.2,3,ZARA,10%,3/9/21,118,3,2021
1427,Blouse,Male,Shirt,Plain,White,25-35,Summer,65.13,Viscose,321,69,4.5,3,ZARA,15%,3/18/21,194,3,2021
1428,Business Shirt,Male,Skirt,Plain,Beige,25-35,Spring,51.93,Denim,471,67,3.1,2,ZARA,20%,3/26/21,204,3,2021
1429,Biker Jacket,Female,Skirt,Plain,Brown,18-24,Spring,130.06,Wool,291,63,3.4,2,ZARA,15%,3/1/21,100,3,2021
1430,Beach Shirt,Male,Skirt,Geometric,Beige,35-45,Autumn,104.3,Synthetic,429,27,4.1,5,ZARA,10%,4/18/21,54,4,2021
1431,Biker Jacket,Male,Blouse,Geometric,White,25-35,All,140.88,Cotton,93,99,4.2,4,ZARA,15%,4/14/21,173,4,2021
1432,Chino Shorts,Female,Blouse,Plain,White,25-35,Autumn,82.62,Wool,463,74,3.3,2,ZARA,20%,4/20/21,90,4,2021
1433,Summer Dress,Male,Shoes,Plain,White,35-45,All,57.29,Viscose,106,81,4.9,2,ZARA,0%,4/20/21,136,4,2021
1434,Beach Shirt,Male,Shoes,Geometric,Brown,25-35,Spring,79.07,Denim,79,71,3.8,2,ZARA,15%,4/24/21,216,4,2021
1435,Biker Jacket,Female,Blouse,Polka Dots,Brown,25-35,Spring,138.91,Cotton Blend,500,70,4.9,6,ZARA,0%,4/15/21,159,4,2021
1436,Summer Dress,Male,Skirt,Plain,Brown,25-35,Winter,23.37,Denim,247,96,3.6,2,ZARA,5%,4/6/21,236,4,2021
1437,Casual Jeans,Female,Blouse,Plain,White,18-24,Summer,104.61,Viscose,127,65,4.6,2,ZARA,20%,4/12/21,92,4,2021
1438,Pattern Skirt,Female,Shoes,Plain,Brown,18-24,Spring,135.97,Leather,453,24,4.8,2,ZARA,20%,4/8/21,179,4,2021
1439,Summer Dress,Male,Blouse,Geometric,White,35-45,Spring,119.28,Cotton Blend,89,67,4.2,2,ZARA,0%,4/6/21,151,4,2021
1440,Wool Jacket,Female,Jacket,Plain,Beige,25-35,All,113.44,Wool,149,26,3.3,2,ZARA,0%,4/24/21,186,4,2021
1441,Summer Dress,Male,Shorts,Polka Dots,White,35-45,Summer,79.32,Cotton Blend,124,52,4.2,1,ZARA,10%,5/2/21,160,5,2021
1442,Business Shirt,Female,Shoes,Polka Dots,Brown,25-35,All,81.76,Leather,220,50,4.4,5,ZARA,20%,5/2/21,91,5,2021
1443,Blouse,Male,Dress,Polka Dots,White,35-45,Winter,111.33,Synthetic,258,88,3.3,5,ZARA,15%,5/6/21,136,5,2021
1444,Beach Shirt,Female,Jeans,Geometric,Beige,35-45,Autumn,35.14,Cotton Blend,214,98,4.7,6,ZARA,5%,5/20/21,161,5,2021
1445,Casual Jeans,Male,Skirt,Geometric,Beige,18-24,Summer,134.78,Cotton,342,44,3.7,1,ZARA,0%,5/4/21,99,5,2021
1446,Chino Shorts,Female,Jacket,Plain,Brown,35-45,Autumn,26.38,Leather,218,35,4.5,6,ZARA,10%,5/6/21,246,5,2021
1447,Business Shirt,Female,Skirt,Plain,Beige,25-35,All,79.85,Wool,126,86,3.6,2,ZARA,0%,5/11/21,236,5,2021
1448,Casual Jeans,Male,Shoes,Polka Dots,Brown,25-35,Summer,121.54,Leather,165,36,3.3,4,ZARA,5%,5/22/21,195,5,2021
1449,Business Shirt,Female,Dress,Plain,Brown,18-24,Winter,113.01,Cotton,257,82,3.3,2,ZARA,5%,5/15/21,88,5,2021
1450,Summer Dress,Male,Shirt,Polka Dots,White,35-45,Winter,143.95,Viscose,295,50,3.6,3,ZARA,5%,5/18/21,138,5,2021
1451,Pattern Skirt,Male,Shoes,Polka Dots,Beige,35-45,Autumn,25.84,Denim,409,24,4.9,1,ZARA,15%,5/5/21,116,5,2021
1452,Wool Jacket,Female,Jeans,Geometric,Yellow,18-24,Spring,87.19,Viscose,281,42,4.4,4,ZARA,10%,6/11/21,200,6,2021
1453,Summer Dress,Male,Jeans,Geometric,Sky Blue,35-45,Autumn,85.62,Denim,269,49,4.9,6,ZARA,15%,6/19/21,116,6,2021
1454,Blouse,Female,Jeans,Geometric,Sky Blue,18-24,Summer,46.24,Cotton,111,69,5,5,ZARA,20%,6/5/21,161,6,2021
1455,Blouse,Male,Skirt,Floral,Yellow,25-35,Summer,68.55,Denim,52,45,3,6,ZARA,20%,6/10/21,206,6,2021
1456,Casual Jeans,Male,Dress,Geometric,White,35-45,Summer,47.61,Cotton Blend,126,65,3.1,2,ZARA,20%,6/9/21,172,6,2021
1457,Wool Jacket,Male,Shorts,Geometric,Sky Blue,25-35,Winter,32.05,Leather,62,46,3.4,5,ZARA,0%,6/8/21,83,6,2021
1458,Wool Jacket,Male,Dress,Floral,Yellow,18-24,Spring,59.67,Denim,207,87,3.9,2,ZARA,0%,6/15/21,174,6,2021
1459,Beach Shirt,Female,Shirt,Plain,White,18-24,Winter,93.11,Wool,386,40,3.5,1,ZARA,0%,6/24/21,71,6,2021
1460,Casual Jeans,Male,Shoes,Plain,White,25-35,Winter,32.89,Viscose,182,84,3.5,6,ZARA,20%,6/11/21,196,6,2021
1461,Wool Jacket,Female,Dress,Plain,Sky Blue,25-35,Autumn,144.33,Synthetic,74,76,4.4,1,ZARA,20%,6/7/21,187,6,2021
1462,Heels,Male,Blouse,Plain,White,18-24,All,61.4,Leather,278,90,3.8,3,ZARA,0%,6/19/21,190,6,2021
1463,Summer Dress,Female,Jacket,Polka Dots,Beige,25-35,Winter,67.35,Synthetic,86,95,3.9,4,ZARA,10%,7/12/21,156,7,2021
1464,Beach Shirt,Female,Skirt,Geometric,Brown,18-24,Summer,67.32,Leather,382,35,4.4,5,ZARA,0%,7/16/21,124,7,2021
1465,Pattern Skirt,Male,Skirt,Polka Dots,Beige,35-45,Spring,109.14,Cotton,329,67,3.4,2,ZARA,0%,7/27/21,116,7,2021
1466,Pattern Skirt,Female,Jacket,Plain,Beige,35-45,All,137.5,Cotton,350,54,3.7,5,ZARA,0%,7/27/21,239,7,2021
1467,Casual Jeans,Male,Jacket,Geometric,White,18-24,Summer,63.96,Viscose,246,59,3.8,1,ZARA,0%,7/29/21,83,7,2021
1468,Wool Jacket,Female,Shirt,Plain,Beige,35-45,All,27.71,Denim,442,56,4.3,1,ZARA,0%,7/10/21,188,7,2021
1469,Wool Jacket,Female,Shoes,Plain,Brown,35-45,All,80.77,Denim,196,55,4.5,2,ZARA,20%,7/27/21,193,7,2021
1470,Beach Shirt,Female,Skirt,Polka Dots,White,35-45,Autumn,105.83,Synthetic,389,86,4.8,3,ZARA,5%,7/14/21,138,7,2021
1471,Pattern Skirt,Male,Shirt,Polka Dots,White,25-35,All,139.31,Viscose,494,72,4.7,4,ZARA,15%,7/4/21,51,7,2021
1472,Casual Jeans,Female,Blouse,Geometric,White,35-45,All,144.87,Cotton,69,72,4.3,5,ZARA,20%,7/21/21,100,7,2021
1473,Summer Dress,Male,Shirt,Polka Dots,Brown,25-35,Autumn,49.97,Cotton,127,97,3.9,6,ZARA,5%,7/20/21,157,7,2021
1474,Heels,Female,Jacket,Geometric,Beige,35-45,All,60.77,Viscose,488,70,3.9,6,ZARA,10%,8/9/21,63,8,2021
1475,Biker Jacket,Female,Blouse,Plain,White,18-24,Spring,40.97,Cotton,120,22,4.5,1,ZARA,0%,8/6/21,215,8,2021
1476,Casual Jeans,Male,Skirt,Plain,Beige,18-24,All,90.99,Synthetic,110,77,3.7,5,ZARA,15%,8/13/21,166,8,2021
1477,Biker Jacket,Female,Dress,Plain,White,35-45,Summer,53.26,Synthetic,272,48,4.5,1,ZARA,5%,8/14/21,229,8,2021
1478,Beach Shirt,Male,Blouse,Geometric,Brown,35-45,All,76.2,Cotton Blend,476,88,3.6,3,ZARA,20%,8/29/21,168,8,2021
1479,Casual Jeans,Male,Shorts,Polka Dots,Beige,25-35,Autumn,116.01,Wool,465,86,4.6,5,ZARA,10%,8/3/21,234,8,2021
1480,Business Shirt,Male,Jeans,Plain,White,25-35,Autumn,42.82,Cotton,178,79,3.9,4,ZARA,15%,8/25/21,132,8,2021
1481,Business Shirt,Male,Shoes,Geometric,Brown,25-35,Summer,27.73,Cotton Blend,350,70,5,2,ZARA,15%,8/23/21,129,8,2021
1482,Biker Jacket,Male,Shorts,Polka Dots,Brown,25-35,All,76.45,Cotton,295,84,4.8,1,ZARA,20%,8/16/21,235,8,2021
1483,Wool Jacket,Female,Jacket,Geometric,Brown,18-24,Winter,129.15,Leather,279,47,4.3,2,ZARA,20%,8/3/21,214,8,2021
1484,Chino Shorts,Female,Skirt,Polka Dots,White,35-45,Summer,133.51,Cotton Blend,99,89,4.8,5,ZARA,10%,8/17/21,50,8,2021
1485,Beach Shirt,Female,Shoes,Geometric,Beige,35-45,Autumn,84.23,Viscose,473,47,3.9,4,ZARA,5%,9/5/21,193,9,2021
1486,Casual Jeans,Male,Shoes,Geometric,White,35-45,Winter,116.79,Wool,218,58,3.7,2,ZARA,5%,9/14/21,210,9,2021
1487,Blouse,Female,Blouse,Plain,White,25-35,Autumn,140.74,Denim,145,67,4.9,3,ZARA,10%,9/26/21,73,9,2021
1488,Beach Shirt,Male,Blouse,Geometric,White,35-45,Winter,40.37,Cotton,299,50,3.7,1,ZARA,15%,9/15/21,224,9,2021
1489,Blouse,Female,Jacket,Polka Dots,White,18-24,Summer,80.93,Leather,354,47,4.3,5,ZARA,20%,9/20/21,141,9,2021
1490,Blouse,Male,Shirt,Plain,Beige,18-24,Autumn,103.13,Leather,86,22,4.6,5,ZARA,15%,9/18/21,164,9,2021
1491,Wool Jacket,Female,Jeans,Plain,Brown,25-35,Autumn,81.79,Leather,232,94,4.5,5,ZARA,15%,9/23/21,187,9,2021
1492,Blouse,Male,Shorts,Plain,Beige,18-24,Summer,51.23,Viscose,50,84,4.9,2,ZARA,15%,9/23/21,238,9,2021
1493,Chino Shorts,Male,Dress,Plain,White,35-45,Spring,39.98,Leather,456,93,3.9,5,ZARA,20%,9/18/21,52,9,2021
1494,Casual Jeans,Male,Jeans,Geometric,Beige,35-45,Summer,60.25,Leather,280,23,4,4,ZARA,5%,9/28/21,93,9,2021
1495,Beach Shirt,Female,Dress,Polka Dots,Brown,25-35,All,51.81,Cotton Blend,289,85,3.6,1,ZARA,20%,9/29/21,212,9,2021
1496,Beach Shirt,Male,Shoes,Striped,Orange,18-24,Summer,137.75,Leather,442,60,4.2,1,ZARA,15%,10/29/21,145,10,2021
1497,Business Shirt,Female,Shorts,Plain,Black,18-24,All,119.57,Cotton,407,56,3.7,4,ZARA,0%,10/16/21,157,10,2021
1498,Chino Shorts,Male,Blouse,Striped,Orange,18-24,Summer,98.95,Wool,118,99,4,2,ZARA,5%,10/11/21,130,10,2021
1499,Business Shirt,Female,Jacket,Plain,Orange,25-35,Summer,40.78,Cotton Blend,139,54,4.1,3,ZARA,10%,10/3/21,96,10,2021
1500,Heels,Female,Shoes,Plain,Orange,18-24,Winter,125.03,Viscose,242,36,3.3,3,ZARA,0%,10/2/21,219,10,2021
1501,Business Shirt,Male,Skirt,Striped,Black,18-24,Autumn,70,Viscose,362,67,4.2,2,ZARA,5%,10/28/21,65,10,2021
1502,Biker Jacket,Female,Blouse,Plain,Black,18-24,Winter,89.95,Cotton,135,39,3.2,6,ZARA,20%,10/22/21,119,10,2021
1503,Casual Jeans,Male,Shirt,Striped,Black,35-45,Summer,50.73,Wool,405,55,4.7,5,ZARA,15%,10/22/21,76,10,2021
1504,Chino Shorts,Male,Skirt,Striped,Black,18-24,All,61.8,Wool,264,36,3.1,5,ZARA,5%,10/21/21,147,10,2021
1505,Pattern Skirt,Female,Shorts,Plain,Black,18-24,Winter,79.03,Viscose,232,78,4.7,3,ZARA,20%,10/26/21,97,10,2021
1506,Summer Dress,Male,Skirt,Plain,Orange,35-45,All,92.95,Wool,388,90,3.7,5,ZARA,0%,10/28/21,194,10,2021
1507,Beach Shirt,Female,Jacket,Polka Dots,Navy Blue,25-35,Autumn,87.27,Cotton Blend,70,29,4.5,6,ZARA,20%,11/25/21,221,11,2021
1508,Casual Jeans,Female,Jacket,Polka Dots,White,18-24,Winter,70.25,Viscose,389,54,4.1,1,ZARA,5%,11/22/21,195,11,2021
1509,Beach Shirt,Male,Dress,Geometric,Grey,25-35,All,54.95,Leather,312,78,3.3,5,ZARA,15%,11/15/21,50,11,2021
1510,Biker Jacket,Male,Jeans,Plain,White,25-35,Winter,42.56,Leather,318,47,3.6,4,ZARA,10%,11/14/21,218,11,2021
1511,Beach Shirt,Male,Blouse,Polka Dots,White,35-45,All,122.02,Viscose,252,95,4.6,2,ZARA,15%,11/28/21,159,11,2021
1512,Blouse,Male,Jeans,Geometric,White,25-35,Summer,53.52,Leather,483,72,4.8,5,ZARA,0%,11/17/21,164,11,2021
1513,Pattern Skirt,Female,Shirt,Plain,Navy Blue,18-24,All,82.22,Leather,434,52,3.8,4,ZARA,15%,11/7/21,231,11,2021
1514,Chino Shorts,Female,Blouse,Plain,White,35-45,All,28.95,Denim,132,58,4.2,4,ZARA,15%,11/21/21,89,11,2021
1515,Beach Shirt,Female,Jacket,Geometric,Grey,25-35,Summer,128.82,Viscose,55,40,4.1,5,ZARA,0%,11/21/21,231,11,2021
1516,Beach Shirt,Female,Jacket,Polka Dots,Grey,35-45,All,71.48,Cotton,396,80,4.2,4,ZARA,20%,11/6/21,197,11,2021
1517,Heels,Female,Dress,Polka Dots,White,18-24,Summer,24.53,Synthetic,465,73,4.6,5,ZARA,0%,11/26/21,167,11,2021
1518,Blouse,Female,Dress,Polka Dots,Green,25-35,Winter,116.39,Cotton Blend,222,66,3.9,3,ZARA,20%,12/22/21,96,12,2021
1519,Pattern Skirt,Female,Blouse,Polka Dots,White,18-24,All,67.61,Denim,300,20,4.3,3,ZARA,5%,12/26/21,241,12,2021
1520,Casual Jeans,Female,Jacket,Plain,Green,18-24,All,34.45,Wool,153,27,4.1,6,ZARA,15%,12/27/21,103,12,2021
1521,Chino Shorts,Female,Shirt,Plain,White,35-45,Spring,46.82,Viscose,279,83,4.5,2,ZARA,10%,12/21/21,239,12,2021
1522,Casual Jeans,Female,Jacket,Plain,White,35-45,All,68.18,Leather,214,79,3.4,3,ZARA,10%,12/9/21,94,12,2021
1523,Beach Shirt,Male,Skirt,Plain,Green,35-45,Summer,47.51,Viscose,394,23,4.1,6,ZARA,15%,12/17/21,82,12,2021
1524,Heels,Female,Dress,Polka Dots,Green,18-24,All,82.22,Denim,371,38,4.5,1,ZARA,15%,12/13/21,149,12,2021
1525,Biker Jacket,Male,Skirt,Geometric,Red,18-24,Spring,115.12,Leather,205,89,3.3,5,ZARA,15%,12/7/21,66,12,2021
1526,Business Shirt,Male,Shorts,Plain,White,18-24,Autumn,104.45,Viscose,312,96,3.8,4,ZARA,15%,12/24/21,73,12,2021
1527,Wool Jacket,Female,Jacket,Plain,Green,35-45,All,27.01,Cotton,286,34,3.3,6,ZARA,0%,12/8/21,153,12,2021
1528,Casual Jeans,Female,Jeans,Geometric,Red,25-35,Autumn,62.56,Wool,157,99,3.1,6,ZARA,10%,12/25/21,243,12,2021
1529,Beach Shirt,Male,Shoes,Plain,White,18-24,Spring,78.02,Viscose,182,99,3.8,3,ZARA,20%,1/29/22,128,1,2022
1530,Casual Jeans,Male,Jacket,Polka Dots,Beige,25-35,Summer,145.75,Cotton Blend,325,57,3.6,5,ZARA,10%,1/28/22,242,1,2022
1531,Casual Jeans,Male,Shorts,Plain,Brown,18-24,All,103.19,Denim,252,40,3.5,6,ZARA,0%,1/23/22,125,1,2022
1532,Heels,Male,Dress,Polka Dots,White,35-45,Autumn,141.39,Viscose,52,55,3.6,4,ZARA,0%,1/20/22,234,1,2022
1533,Casual Jeans,Male,Shoes,Plain,Brown,25-35,Spring,135.59,Synthetic,295,32,4.6,5,ZARA,0%,1/22/22,245,1,2022
1534,Beach Shirt,Female,Jacket,Geometric,White,25-35,Spring,23.07,Cotton Blend,162,79,3.8,4,ZARA,20%,1/16/22,186,1,2022
1535,Biker Jacket,Female,Dress,Geometric,White,35-45,All,28.42,Wool,91,49,4.9,3,ZARA,0%,1/26/22,209,1,2022
1536,Heels,Female,Dress,Plain,White,35-45,Autumn,131.48,Leather,427,31,3.1,6,ZARA,0%,1/12/22,167,1,2022
1537,Blouse,Female,Shirt,Polka Dots,Brown,25-35,Summer,99.69,Leather,491,83,3.4,1,ZARA,5%,1/7/22,60,1,2022
1538,Wool Jacket,Male,Dress,Geometric,White,25-35,All,103.95,Denim,408,85,4.3,2,ZARA,15%,1/26/22,141,1,2022
1539,Summer Dress,Female,Dress,Geometric,White,18-24,Spring,114.28,Cotton Blend,233,53,4.9,1,ZARA,5%,1/7/22,143,1,2022
1540,Casual Jeans,Male,Skirt,Polka Dots,Red,35-45,Autumn,62.82,Denim,334,90,3.3,3,ZARA,0%,2/2/22,177,2,2022
1541,Summer Dress,Male,Shoes,Polka Dots,Pink,25-35,Spring,128.43,Denim,197,51,4.9,4,ZARA,0%,2/20/22,207,2,2022
1542,Pattern Skirt,Female,Shirt,Polka Dots,Pink,35-45,All,147.24,Leather,442,63,3.7,3,ZARA,0%,2/15/22,172,2,2022
1543,Wool Jacket,Male,Skirt,Polka Dots,Pink,25-35,Autumn,36.51,Leather,190,70,4.6,2,ZARA,10%,2/7/22,250,2,2022
1544,Heels,Male,Blouse,Plain,Red,25-35,All,145.28,Denim,65,77,4.1,2,ZARA,5%,2/9/22,158,2,2022
1545,Pattern Skirt,Female,Shorts,Polka Dots,Red,18-24,Winter,117.42,Wool,113,44,3.3,5,ZARA,10%,2/18/22,124,2,2022
1546,Chino Shorts,Male,Blouse,Heart,Red,25-35,Spring,79.33,Leather,407,39,4.1,2,ZARA,20%,2/25/22,212,2,2022
1547,Beach Shirt,Female,Blouse,Plain,Pink,25-35,Winter,93.1,Cotton Blend,69,35,3.7,2,ZARA,5%,2/26/22,167,2,2022
1548,Beach Shirt,Male,Jacket,Polka Dots,Red,18-24,All,148.46,Synthetic,239,58,3.1,1,ZARA,0%,2/27/22,133,2,2022
1549,Pattern Skirt,Male,Blouse,Polka Dots,Pink,18-24,Autumn,59.04,Denim,209,23,4.9,4,ZARA,5%,2/1/22,159,2,2022
1550,Chino Shorts,Female,Dress,Heart,Red,35-45,All,34.57,Viscose,438,89,3.3,4,ZARA,20%,2/14/22,160,2,2022
1551,Pattern Skirt,Male,Shorts,Geometric,Brown,35-45,Summer,60.66,Synthetic,383,61,3.6,1,ZARA,15%,3/11/22,244,3,2022
1552,Business Shirt,Female,Shorts,Polka Dots,Beige,18-24,Winter,138.04,Cotton,371,75,3,2,ZARA,20%,3/19/22,153,3,2022
1553,Heels,Female,Skirt,Plain,Beige,25-35,Autumn,50.06,Leather,481,82,3.9,3,ZARA,10%,3/6/22,145,3,2022
1554,Heels,Male,Shorts,Geometric,White,35-45,Spring,76.7,Cotton Blend,63,91,4.9,6,ZARA,15%,3/16/22,237,3,2022
1555,Heels,Male,Shoes,Geometric,Brown,35-45,Summer,27.74,Leather,141,86,3.1,1,ZARA,20%,3/16/22,149,3,2022
1556,Chino Shorts,Female,Shorts,Polka Dots,White,35-45,Spring,112.99,Synthetic,241,59,4.7,3,ZARA,0%,3/17/22,140,3,2022
1557,Beach Shirt,Male,Shorts,Polka Dots,Brown,18-24,Autumn,102.07,Cotton,191,55,3.3,1,ZARA,15%,3/13/22,175,3,2022
1558,Casual Jeans,Female,Shoes,Polka Dots,Brown,25-35,Summer,31.71,Denim,212,49,4,2,ZARA,5%,3/14/22,94,3,2022
1559,Chino Shorts,Male,Dress,Polka Dots,White,25-35,All,67.01,Denim,488,79,3.5,3,ZARA,10%,3/9/22,151,3,2022
