,player_id,game_id,team_id,timeOnIce_x,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce,timeOnIce_y,firstName,lastName,nationality,primaryPosition,birthDate,height_cm,weight,shootsCatches
294,8475958,4038040680,30,973,0,0,1,3,0,0,0,3,6,2,1,0,0,0,0,973,0,0,2,Michael,Sgarbossa,CAN,C,7/25/92 1:00,182.88,186,L
295,8476043,6057061996,3,1463,1,0,4,3,0,0,0,5,11,0,0,0,0,0,1,1463,0,0,3,Ben,Street,CAN,C,2/13/87 0:00,180.34,200,L
296,8476166,54513547713,675,22278,7,2,40,16,0,0,8,0,0,2,12,0,0,19,3,21498,599,181,27,Taylor,Fedun,CAN,D,6/4/88 1:00,185.42,201,R
297,8476195,8076081542,56,2661,1,0,5,3,0,0,4,0,0,5,1,0,0,1,-2,2503,0,158,4,Cory,Conacher,CAN,C,12/14/89 0:00,172.72,180,L
298,8476207,30285304195,180,8784,0,0,9,7,0,0,4,0,0,8,7,0,0,9,-7,8122,616,46,15,Brian,Gibbons,USA,LW,2/26/88 0:00,172.72,175,L
299,8476278,54513560099,486,17746,7,3,31,43,0,0,10,37,66,6,7,0,0,23,7,17602,1,143,27,Colin,Blackwell,USA,C,3/28/93 0:00,175.26,190,R
300,8476285,28266291693,121,8772,2,0,7,15,0,0,0,43,79,0,1,0,0,4,-4,8264,484,24,14,Matthew,Peca,CAN,C,4/27/93 1:00,172.72,178,L
301,8476288,1.29217E+11,768,54353,21,8,98,36,4,5,30,9,29,15,19,0,0,25,3,45792,124,8437,64,Ryan,Dzingel,USA,LW,3/9/92 0:00,182.88,190,L
302,8476292,1.39312E+11,966,67026,24,17,128,145,4,4,22,7,21,41,34,1,0,61,25,58075,3459,5492,69,Ondrej,Palat,CZE,LW,3/28/91 0:00,182.88,188,L
303,8476293,12114124739,42,4187,1,1,8,3,0,0,2,0,0,5,0,0,0,0,1,4178,0,9,6,Scott,Wilson,CAN,C,4/24/92 1:00,180.34,183,L
304,8476312,1.00951E+11,1200,61893,8,1,64,113,0,0,37,0,0,21,41,0,1,65,-10,54037,7512,344,50,Josh,Manson,CAN,D,10/7/91 1:00,190.5,213,R
305,8476326,1.25179E+11,1364,49221,9,12,64,165,0,0,12,0,2,24,11,2,1,44,-8,40520,8497,204,62,Josh,Archibald,CAN,RW,10/6/92 1:00,177.8,176,R
306,8476329,48456491204,360,16924,7,3,26,14,0,1,2,50,119,7,6,0,0,9,9,15251,419,1254,24,Travis,Boyd,USA,C,9/14/93 1:00,180.34,185,L
307,8476331,1.19122E+11,961,71306,10,0,74,105,0,0,37,0,0,9,42,0,2,77,4,60519,8074,2713,59,Dylan,DeMelo,CAN,D,5/1/93 1:00,185.42,195,R
308,8476344,16152162870,184,3006,0,2,5,6,2,0,2,8,22,1,2,0,0,3,-2,2645,0,361,8,Tyler,Graovac,CAN,C,4/27/93 1:00,195.58,208,L
309,8476346,1.41331E+11,1400,78834,40,18,209,1,6,12,12,1,4,40,71,0,0,11,-10,66610,54,12170,70,Johnny,Gaudreau,USA,LW,8/13/93 1:00,175.26,157,L
310,8476356,1.11046E+11,1100,36612,6,4,77,30,0,0,6,11,53,17,8,1,1,26,-12,31218,5299,95,55,Tobias,Rieder,DEU,C,1/10/93 0:00,180.34,188,L
311,8476368,10095105067,5,4346,1,1,1,5,0,0,0,0,0,1,1,0,0,7,1,4102,244,0,5,Fredrik,Claesson,SWE,D,11/24/92 0:00,185.42,200,L
312,8476372,24228247274,276,8588,1,0,5,19,0,0,15,0,0,1,7,0,0,21,-8,8099,468,21,12,Nick,Seeler,USA,D,6/3/93 1:00,187.96,200,L
313,8476374,1.39312E+11,414,55022,17,6,95,145,0,1,34,254,521,28,27,0,1,31,-2,48186,6727,109,69,Sean,Kuraly,USA,C,1/20/93 0:00,187.96,213,L
314,8476381,52494525828,416,22554,7,3,46,74,1,1,33,42,93,12,15,0,0,9,-4,18815,233,3506,26,Andrew,Shaw,CAN,RW,7/20/91 1:00,180.34,182,R
315,8476389,1.25179E+11,799,62219,27,11,141,101,1,6,49,434,832,51,64,1,0,37,-8,52949,1929,7341,62,Vincent,Trocheck,USA,C,7/11/93 1:00,177.8,182,R
316,8476391,32304326776,336,8135,1,0,7,7,0,0,2,3,18,5,0,0,0,3,-1,7624,0,511,16,TJ,Tynan,USA,C,2/25/92 0:00,172.72,165,R
317,8476392,98932000152,2548,43987,6,4,68,137,0,0,23,349,649,31,11,1,1,22,-4,36780,6519,688,49,Adam,Lowry,USA,C,3/29/93 1:00,195.58,210,L
318,8476393,1.31236E+11,842,52693,15,10,115,91,3,2,35,35,73,29,21,0,0,31,0,46441,57,6195,65,Nick,Cousins,CAN,C,7/20/93 1:00,180.34,185,L
319,8476396,14133144931,21,2474,0,0,2,4,0,0,0,6,9,2,2,0,0,4,-1,2401,73,0,7,Steven,Fogarty,USA,C,4/19/93 1:00,190.5,209,R
320,8476399,1.33255E+11,183,66203,11,21,200,191,1,2,56,47,149,48,21,3,1,46,0,53899,10558,1746,66,Blake,Coleman,USA,C,11/28/91 0:00,180.34,200,L
321,8476400,70665719022,1820,14327,2,3,20,24,0,1,0,11,20,2,5,0,0,13,0,13982,185,160,35,Logan,Shaw,CAN,RW,10/5/92 1:00,190.5,208,R
322,8476404,28266286619,56,7168,1,0,14,20,0,0,2,4,8,1,0,0,0,4,-3,7161,0,7,14,Andy,Andreoff,CAN,LW,5/17/91 1:00,185.42,210,L
323,8476406,1.27198E+11,2394,34697,3,3,45,55,0,0,20,210,380,14,16,0,0,20,1,29288,5289,120,63,Nick,Shore,USA,C,9/26/92 1:00,185.42,201,R
324,8476409,18171181839,180,5295,0,1,12,6,0,0,4,1,1,2,1,0,0,2,-1,5285,0,10,9,Alan,Quine,CAN,C,2/25/93 0:00,182.88,203,L
325,8476410,72684730100,828,32425,12,7,69,17,0,4,4,10,17,11,15,0,0,8,1,28303,122,4000,36,Josh,Leivo,CAN,LW,5/26/93 1:00,187.96,210,R
326,8476419,1.35274E+11,554,77011,16,26,151,128,5,5,49,615,1149,33,32,3,3,53,4,60784,9076,7151,67,Jean-Gabriel,Pageau,CAN,C,11/11/92 0:00,177.8,184,R
327,8476422,88836910184,382,47573,15,1,85,39,1,8,24,0,0,9,39,0,1,46,-6,42398,872,4303,44,Mike,Reilly,USA,D,7/13/93 1:00,187.96,195,L
328,8476428,1.33255E+11,1188,50093,21,10,122,23,0,0,10,1,6,27,20,0,0,14,10,49505,65,523,66,Rocco,Grimaldi,USA,C,2/8/93 0:00,167.64,180,R
329,8476429,1.35274E+11,134,80166,8,5,98,93,0,0,53,0,0,21,70,0,2,117,8,69906,10041,219,67,Scott,Mayfield,USA,D,10/14/92 1:00,193.04,227,R
330,8476430,24228241322,264,7183,2,0,7,4,0,0,4,2,4,6,2,0,0,3,1,7005,0,178,12,Tomas,Jurco,SVK,LW,12/28/92 0:00,187.96,188,L
331,8476432,1.41331E+11,2030,76089,13,11,179,109,2,2,36,643,1166,24,28,0,1,80,-14,61074,7550,7465,70,Boone,Jenner,CAN,C,6/15/93 1:00,187.96,206,L
332,8476437,86817881023,1290,27044,8,5,38,26,0,0,6,120,272,13,5,0,0,8,7,26331,81,632,43,Victor,Rask,SWE,C,3/1/93 0:00,187.96,200,L
333,8476438,1.17103E+11,928,58281,12,21,140,36,1,0,16,23,58,40,25,2,0,19,2,47891,6095,4295,58,Brandon,Saad,USA,LW,10/27/92 0:00,185.42,206,L
334,8476439,54513549234,162,16854,4,2,34,89,0,1,21,2,5,3,4,0,0,3,-3,16016,4,834,27,Brett,Ritchie,CAN,RW,7/1/93 1:00,190.5,217,R
335,8476440,68646691356,748,22092,1,3,26,15,0,0,14,25,57,11,7,0,0,18,-1,19585,2386,121,34,Markus,Granlund,FIN,C,4/16/93 1:00,182.88,183,L
336,8476441,1.37293E+11,816,75273,13,7,97,118,0,0,72,0,0,23,45,0,0,91,7,63748,11452,73,68,Joel,Edmundson,CAN,D,6/28/93 1:00,193.04,215,L
337,8476442,1.41331E+11,1470,56714,13,8,85,37,0,0,6,2,5,19,17,2,0,23,7,46708,9882,124,70,Matt,Nieto,USA,LW,11/5/92 0:00,180.34,190,L
338,8476443,24228251414,96,10006,2,0,8,24,0,0,4,0,0,1,4,0,0,15,0,9325,681,0,12,Xavier,Ouellet,FRA,D,7/29/93 1:00,185.42,185,L
339,8476447,10095100758,90,3644,0,1,2,9,0,0,4,0,0,1,3,0,0,3,2,3491,64,89,5,Miikka,Salomaki,FIN,RW,3/9/93 0:00,180.34,203,L
340,8476448,1.27198E+11,3402,71313,31,15,138,40,2,6,16,493,946,54,37,2,3,38,11,56659,7256,7398,63,William,Karlsson,SWE,C,1/8/93 0:00,185.42,189,L
341,8476449,78741806363,1131,32633,7,1,37,46,0,0,16,0,0,5,9,0,0,48,-3,31137,1423,73,39,Scott,Harrington,CAN,D,3/10/93 0:00,187.96,207,L
342,8476453,1.37293E+11,952,76962,52,33,210,37,4,21,38,0,1,30,59,0,0,19,26,62425,22,14515,68,Nikita,Kucherov,RUS,RW,6/17/93 1:00,180.34,178,L
343,8476454,1.31236E+11,1430,79820,39,22,172,33,7,17,33,205,404,54,39,0,0,44,1,58540,6671,14609,65,Ryan,Nugent-Hopkins,CAN,C,4/12/93 1:00,182.88,191,L
344,8476455,1.09027E+11,1134,64895,23,21,145,86,6,9,47,274,486,39,25,0,0,35,-2,52448,164,12283,54,Gabriel,Landeskog,SWE,LW,11/23/92 0:00,185.42,215,L
345,8476456,1.39312E+11,897,77713,55,23,152,51,5,24,30,24,61,42,70,0,0,26,5,62829,98,14786,69,Jonathan,Huberdeau,CAN,LW,6/4/93 1:00,185.42,188,L
346,8476457,98932014414,1078,58304,5,1,61,112,0,0,35,0,0,16,35,0,0,82,0,53505,4738,61,49,Adam,Larsson,SWE,D,11/12/92 0:00,190.5,210,R
347,8476458,1.41331E+11,210,82262,41,18,154,45,3,14,48,496,1044,27,54,0,1,32,21,60454,9411,12397,70,Ryan,Strome,CAN,C,7/11/93 1:00,185.42,194,R
348,8476459,1.15084E+11,171,73970,34,41,208,51,15,12,14,592,1204,42,43,3,2,49,9,52451,8968,12551,57,Mika,Zibanejad,SWE,C,4/18/93 1:00,187.96,227,R
349,8476460,1.4335E+11,3692,92887,44,29,170,34,10,10,45,604,1289,57,46,0,0,49,2,77746,1053,14088,71,Mark,Scheifele,CAN,C,3/15/93 0:00,190.5,207,R
350,8476461,1.39312E+11,276,82103,37,22,185,60,4,9,30,542,909,40,36,0,0,26,21,62243,8429,11431,69,Sean,Couturier,CAN,C,12/7/92 0:00,190.5,211,L
351,8476462,94893957172,564,65661,26,14,170,52,2,10,32,0,0,22,40,0,1,63,30,50180,6562,8919,47,Dougie,Hamilton,CAN,D,6/17/93 1:00,198.12,210,R
352,8476463,1.39312E+11,2070,89223,26,2,103,41,0,1,24,0,0,14,16,0,2,112,15,79143,8478,1602,69,Jonas,Brodin,SWE,D,7/12/93 1:00,185.42,194,L
353,8476466,12114121721,138,4256,2,0,7,5,0,2,4,0,0,1,1,0,0,0,-2,3683,0,573,6,Sven,Baertschi,CHE,LW,10/5/92 1:00,180.34,192,L
354,8476467,1.39312E+11,1725,65453,7,3,76,153,0,0,41,0,0,24,46,0,0,59,-6,63117,2241,95,69,Jamie,Oleksiak,CAN,D,12/21/92 0:00,200.66,255,L
355,8476468,1.39312E+11,1587,83226,45,27,165,123,9,16,47,425,718,52,36,0,2,38,11,64693,2513,16020,69,J.T.,Miller,USA,C,3/14/93 0:00,185.42,218,L
356,8476469,1.17103E+11,464,59947,14,16,155,146,3,1,28,4,11,47,27,3,1,25,2,47312,5616,7019,58,Joel,Armia,FIN,RW,5/31/93 1:00,190.5,205,R
357,8476470,76722785211,1976,38751,7,1,38,62,0,0,29,0,0,6,23,0,0,47,15,33412,5254,85,38,Nathan,Beaulieu,CAN,D,12/5/92 0:00,187.96,200,L
358,8476472,1.25179E+11,1364,94530,29,5,159,45,2,16,24,0,0,36,58,0,0,180,-17,71766,9256,13508,62,Oscar,Klefbom,SWE,D,7/20/93 1:00,190.5,215,L
359,8476473,1.17103E+11,928,73952,14,5,117,128,0,0,27,0,0,17,44,0,1,138,2,64129,9582,241,58,Connor,Murphy,USA,D,3/26/93 0:00,193.04,212,R
360,8476474,80760830647,982,27676,2,7,67,74,1,0,32,7,18,16,8,0,0,17,-1,25992,22,1662,40,Stefan,Noesen,USA,RW,2/12/93 0:00,185.42,205,R
361,8476479,1.4335E+11,568,80276,34,13,131,119,1,3,32,728,1336,34,50,0,0,37,18,62921,10692,6663,71,Phillip,Danault,CAN,C,2/24/93 0:00,185.42,195,L
362,8476480,1.31236E+11,681,58727,14,17,98,108,2,2,45,22,47,25,28,4,2,47,-5,45959,6807,5961,65,Vladislav,Namestnikov,RUS,C,11/22/92 0:00,180.34,180,L
363,8476483,1.31236E+11,1560,70838,27,15,186,81,3,6,12,10,13,30,42,0,3,29,-5,59080,2546,9212,65,Rickard,Rakell,SWE,C,5/5/93 1:00,187.96,198,R
364,8476525,1.0297E+11,357,52430,10,1,79,87,0,3,22,0,0,9,29,0,0,40,-9,47332,927,4171,51,Colin,Miller,CAN,D,10/29/92 0:00,185.42,196,R
365,8476539,1.33255E+11,3564,68439,25,22,235,99,6,6,28,58,136,37,48,0,0,12,6,59610,48,8781,66,Jonathan,Marchessault,CAN,C,12/27/90 0:00,175.26,174,R
366,8476624,1.41331E+11,1848,66873,18,8,102,162,0,2,97,393,799,44,23,0,1,66,-8,53872,10211,2790,70,Barclay,Goodrow,CAN,RW,2/26/93 0:00,187.96,210,L
367,8476779,1.19122E+11,1770,53586,11,8,106,12,3,7,6,0,0,15,14,0,0,39,-7,45390,200,7996,59,Brad,Hunt,CAN,D,8/24/88 1:00,175.26,187,L
368,8476792,1.2316E+11,366,74984,40,9,144,36,2,26,33,0,0,22,48,0,0,48,-4,60423,348,14213,61,Torey,Krug,USA,D,4/12/91 1:00,175.26,186,L
369,8476807,40380406104,20,14576,3,0,14,27,0,0,6,0,0,2,8,0,0,18,-2,14509,59,8,20,Matt,Tennyson,USA,D,4/23/90 1:00,187.96,205,R
370,8476822,1.21141E+11,1020,55276,3,6,76,147,0,0,14,393,700,10,18,1,0,68,-29,44493,10366,417,60,Luke,Glendening,USA,RW,4/28/89 1:00,180.34,192,R
371,8476826,1.41331E+11,980,59075,20,10,110,78,1,5,49,93,172,48,14,2,1,20,-5,49951,6157,2967,70,Yanni,Gourde,CAN,C,12/15/91 0:00,175.26,172,L
372,8476850,54513549592,783,32328,7,2,32,12,0,2,4,0,0,6,15,0,0,50,-9,27625,3308,1395,27,Ryan,Murray,CAN,D,9/27/93 1:00,185.42,205,L
373,8476851,1.19122E+11,645,43545,16,8,86,52,2,5,16,67,131,5,20,0,0,17,-5,37634,39,5872,59,Alex,Galchenyuk,USA,LW,2/12/94 0:00,185.42,207,L
374,8476853,94893956709,470,68246,24,3,123,38,0,7,24,0,1,17,42,0,0,67,6,56053,5595,6598,47,Morgan,Rielly,CAN,D,3/9/94 0:00,185.42,215,L
375,8476854,1.11046E+11,1320,76123,20,2,109,34,1,7,34,0,0,20,53,0,2,71,-10,61352,8763,6008,55,Hampus,Lindholm,SWE,D,1/20/94 0:00,190.5,208,L
376,8476856,1.39312E+11,2070,93149,18,6,167,98,1,7,41,0,0,20,35,0,1,88,-7,77566,4586,10997,69,Matt,Dumba,CAN,D,7/25/94 1:00,182.88,184,R
377,8476857,10095103182,50,2611,1,0,4,1,0,0,0,0,0,1,2,0,0,1,0,2611,0,0,5,Pontus,Aberg,SWE,LW,9/23/93 1:00,180.34,196,R
378,8476858,40380418942,60,13546,3,1,35,38,0,0,2,0,2,3,4,0,0,20,1,13439,87,20,20,Phillip,Di Giuseppe,CAN,LW,10/9/93 1:00,182.88,200,L
379,8476867,2019020378,6,550,1,0,0,2,0,0,2,0,1,0,0,0,0,0,1,550,0,0,1,Brendan,Gaunce,CAN,C,3/25/94 0:00,187.96,217,L
380,8476869,1.35274E+11,264,83177,16,8,139,103,0,0,45,0,0,36,55,0,2,96,-10,72443,10264,470,67,Brady,Skjei,USA,D,3/26/94 0:00,190.5,211,L
381,8476870,18171188995,261,6675,1,2,18,27,0,0,5,0,0,2,1,0,0,10,0,6501,160,14,9,Stefan,Matteau,USA,C,2/23/94 0:00,187.96,220,L
382,8476871,1.39312E+11,1587,68360,24,21,164,96,3,7,27,3,17,37,33,2,1,40,-4,57383,4390,6587,69,Tanner,Pearson,CAN,LW,8/10/92 1:00,185.42,204,L
383,8476872,98932010291,196,42945,14,13,74,109,0,0,26,146,271,22,21,0,0,26,13,37583,5012,350,49,Scott,Laughton,CAN,C,5/30/94 1:00,185.42,190,L
384,8476873,1.13065E+11,1120,37289,2,5,38,14,0,0,14,190,425,32,20,0,0,33,-12,30021,6852,416,56,Mark,Jankowski,CAN,C,9/13/94 1:00,193.04,202,L
385,8476874,1.31236E+11,1040,71838,13,4,80,119,0,0,20,0,0,22,57,0,2,110,0,63516,7377,945,65,Olli,Maatta,FIN,D,8/22/94 1:00,187.96,206,L
386,8476875,1.19122E+11,767,63846,12,8,104,44,1,1,14,0,0,41,54,0,0,53,-1,58802,4300,744,59,Mike,Matheson,CAN,D,2/27/94 0:00,187.96,192,L
387,8476878,1.39312E+11,483,57106,7,12,85,110,0,0,10,30,73,13,11,1,0,20,-1,48098,8837,171,69,Zemgus,Girgensons,LVA,C,1/5/94 0:00,187.96,207,L
388,8476879,1.13065E+11,560,69018,7,1,48,92,0,0,20,0,0,13,30,0,0,79,7,59227,9541,250,56,Cody,Ceci,CAN,D,12/21/93 0:00,187.96,209,R
389,8476880,1.37293E+11,1020,74521,23,21,154,253,5,2,93,18,57,25,40,1,1,58,-3,58723,8262,7536,68,Tom,Wilson,CAN,RW,3/29/94 1:00,193.04,218,R
390,8476881,96912978933,1344,53122,20,16,117,29,2,5,16,433,790,25,18,2,0,25,-18,41507,4174,7441,48,Tomas,Hertl,CZE,C,11/12/93 0:00,187.96,220,L
391,8476882,1.37293E+11,816,78308,48,15,182,18,4,17,8,26,53,44,44,1,3,30,20,58803,7237,12268,68,Teuvo,Teravainen,FIN,LW,9/11/94 1:00,180.34,178,L
392,8476884,4038040813,38,1000,0,0,1,2,0,0,2,0,0,0,1,0,0,1,-1,1000,0,0,2,Derrick,Pouliot,CAN,D,1/16/94 0:00,182.88,208,L
393,8476885,1.41331E+11,210,94770,20,7,168,173,4,4,61,0,0,43,69,0,2,128,-12,76760,10509,7501,70,Jacob,Trouba,USA,D,2/26/94 0:00,190.5,202,R
394,8476886,84798867955,672,42230,9,1,47,64,0,0,42,0,0,9,27,0,0,58,3,38811,3344,75,42,Slater,Koekkoek,CAN,D,2/18/94 0:00,187.96,193,L
395,8476887,1.27198E+11,1134,65585,27,21,198,82,7,7,29,1,3,58,45,0,0,27,-7,53276,1484,10825,63,Filip,Forsberg,SWE,LW,8/13/94 1:00,185.42,205,R
396,8476889,1.33255E+11,1650,62929,9,11,109,84,3,0,42,404,810,34,27,0,0,44,-6,51348,5767,5814,66,Radek,Faksa,CZE,C,1/9/94 0:00,190.5,216,L
397,8476891,1.37293E+11,408,73679,17,4,112,56,1,6,34,0,0,22,39,0,1,67,15,63228,4149,6302,68,Matt,Grzelcyk,USA,D,1/5/94 0:00,175.26,174,L
398,8476892,1.29217E+11,1216,88329,18,10,162,87,3,2,16,0,0,33,41,0,1,106,7,77882,7476,2971,64,Colton,Parayko,CAN,D,5/12/93 1:00,198.12,230,R
399,8476894,1.2316E+11,915,33527,8,3,49,57,0,1,13,9,21,8,24,0,0,20,3,31893,0,1634,61,Brendan,Leipsic,CAN,LW,5/19/94 1:00,177.8,180,L
400,8476897,1.15084E+11,1083,49181,11,12,97,60,0,0,28,105,237,36,11,1,1,26,5,42904,5614,663,57,Oskar,Sundqvist,SWE,C,3/23/94 0:00,190.5,209,R
401,8476902,1.39312E+11,1725,96913,20,3,98,89,1,6,12,0,0,31,62,0,3,127,5,76586,15724,4603,69,Esa,Lindell,FIN,D,5/23/94 1:00,190.5,213,L
402,8476905,1.31236E+11,2574,55867,15,11,73,52,1,1,16,233,514,37,22,2,1,32,24,48536,4725,2606,65,Chandler,Stephenson,CAN,C,4/22/94 1:00,182.88,203,L
403,8476906,84798855695,168,46098,7,5,73,14,1,4,20,0,0,9,27,0,0,37,-4,39325,136,6637,42,Shayne,Gostisbehere,USA,D,4/20/93 1:00,180.34,180,L
404,8476907,1.0297E+11,969,27399,3,7,63,82,0,0,33,1,4,14,11,0,0,13,2,27155,151,93,51,Mackenzie,MacEachern,USA,LW,3/9/94 0:00,187.96,190,L
405,8476913,90855925894,1110,31444,7,5,50,52,0,2,8,47,100,12,8,0,0,14,-10,29659,528,1257,45,Devin,Shore,CAN,C,7/19/94 1:00,182.88,205,L
406,8476915,1.29217E+11,1408,48127,4,6,69,136,0,0,38,34,66,15,36,0,0,30,-19,41626,6087,414,64,Jujhar,Khaira,CAN,LW,8/13/94 1:00,193.04,214,L
407,8476917,76722772091,76,48181,8,1,49,81,0,0,20,0,0,32,48,0,2,83,4,41701,6345,135,38,Adam,Pelech,CAN,D,8/16/94 1:00,190.5,217,L
408,8476918,1.29217E+11,448,53005,11,9,93,43,0,1,15,0,5,26,16,1,0,20,12,47896,3666,1443,64,Jimmy,Vesey,USA,LW,5/26/93 1:00,190.5,206,L
409,8476919,1.4335E+11,639,73229,26,11,102,44,1,1,20,521,1018,32,42,4,1,37,-6,59317,9898,4014,71,Chris,Tierney,CAN,C,7/1/94 1:00,185.42,195,L
410,8476921,90855926629,540,30401,11,2,44,72,0,0,22,66,128,24,19,0,2,23,-2,26892,3464,45,45,Jordan,Martinook,CAN,LW,7/25/92 1:00,182.88,204,L
411,8476922,8076081582,12,1807,0,0,2,3,0,0,4,14,19,1,0,0,0,2,2,1654,153,0,4,Boo,Nieves,USA,C,1/23/94 0:00,190.5,212,L
412,8476923,1.39312E+11,69,95066,23,8,114,81,3,7,52,0,0,35,73,0,0,97,-20,76670,10154,8242,69,Damon,Severson,CAN,D,8/7/94 1:00,187.96,205,R
413,8476924,34323355282,442,14115,2,6,26,14,1,0,4,0,0,2,10,0,0,3,-1,12606,1,1508,17,Martin,Frk,CZE,RW,10/5/93 1:00,185.42,205,R
414,8476925,1.15084E+11,1026,49012,6,9,52,84,0,0,20,283,552,14,25,1,0,41,-2,40238,8043,731,57,Colton,Sissons,CAN,C,11/5/93 0:00,185.42,200,R
415,8476927,1.39312E+11,345,65460,13,9,102,83,0,0,25,402,890,29,22,0,2,35,2,55128,9866,466,69,Teddy,Blueger,LVA,C,8/15/94 1:00,182.88,185,L
416,8476931,1.33255E+11,462,73374,10,3,75,91,0,0,41,0,0,19,21,1,0,90,-11,64169,9023,182,66,Jake,McCabe,USA,D,10/12/93 1:00,185.42,210,L
417,8476934,1.37293E+11,816,53864,10,7,93,80,0,0,17,15,39,19,10,2,0,28,-4,43802,9881,181,68,Brock,McGinn,CAN,LW,2/2/94 0:00,182.88,185,L
418,8476941,58551601945,29,25073,5,1,25,27,0,0,17,0,0,5,12,0,0,39,-6,24121,803,149,29,Connor,Carrick,USA,D,4/13/94 1:00,177.8,192,R
419,8476947,86817887311,1118,31232,10,4,63,38,0,3,6,101,212,19,14,0,0,7,-6,29697,14,1521,43,Nikolai,Prokhorkin,RUS,LW,9/17/93 1:00,190.5,190,L
420,8476948,30285309511,120,10387,1,1,22,25,0,0,0,1,4,5,2,0,0,2,-9,9434,0,953,15,Charles,Hudon,CAN,LW,6/23/94 1:00,177.8,188,L
421,8476952,92874949979,598,30752,7,4,38,57,0,0,37,128,272,17,13,0,0,28,4,29261,1201,290,46,Dominic,Toninato,USA,C,3/9/94 0:00,187.96,200,L
422,8476953,6057060125,84,1042,0,0,1,1,0,0,5,0,0,0,2,0,0,0,0,951,0,91,3,Trevor,Carrick,CAN,D,7/4/94 1:00,187.96,186,L
423,8476958,1.37293E+11,816,95495,30,6,145,43,0,3,10,0,0,81,49,0,1,107,30,79108,12655,3732,68,Jaccob,Slavin,USA,D,5/1/94 1:00,190.5,205,L
424,8476960,1.11046E+11,980,52287,15,11,129,36,3,4,30,43,103,15,31,0,0,24,-46,45469,143,6675,55,Andreas,Athanasiou,CAN,LW,8/6/94 1:00,187.96,188,L
425,8476966,6057060057,42,1651,0,1,1,1,0,0,4,13,20,1,0,0,0,2,0,1529,112,10,3,Gemel,Smith,CAN,C,4/16/94 1:00,177.8,190,L
426,8476967,1.13065E+11,448,57589,7,0,101,59,0,0,12,0,0,13,36,0,0,50,-1,56681,722,186,56,Brett,Kulak,CAN,D,1/6/94 0:00,187.96,187,L
427,8476974,4038041301,10,718,0,0,2,4,0,0,10,0,0,0,0,0,0,1,-3,718,0,0,2,Thomas,Di Pauli,USA,C,4/29/94 1:00,180.34,188,L
428,8476975,1.2316E+11,854,47777,11,7,78,175,0,0,42,316,621,17,9,1,1,49,-1,40697,6833,247,61,Cedric,Paquette,CAN,C,8/13/93 1:00,185.42,198,L
429,8476979,1.33255E+11,1084,80710,23,6,103,86,2,7,27,0,0,21,58,0,0,58,-9,69345,697,10668,66,Erik,Gustafsson,SWE,D,3/14/92 0:00,182.88,176,L
430,8476981,52494527749,754,25052,3,1,63,68,0,0,17,7,19,9,12,0,0,13,-8,19801,2537,2714,26,Josh,Anderson,CAN,RW,5/7/94 1:00,190.5,221,R
431,8476983,4038040865,52,1536,1,0,2,2,0,0,0,0,0,1,1,0,0,3,0,1506,30,0,2,Paul,LaDue,USA,D,9/6/92 1:00,187.96,198,R
432,8476987,8076080544,216,3744,0,0,6,8,0,0,4,0,0,0,2,0,0,8,-2,3571,141,32,4,Jake,Bischoff,USA,D,7/25/94 1:00,185.42,194,L
433,8476988,86817881762,946,34126,7,1,38,78,0,0,15,0,0,12,19,0,0,34,8,32471,1645,10,43,Matt,Benning,CAN,D,5/25/94 1:00,185.42,204,R
434,8476994,1.37293E+11,3604,53474,17,5,132,51,0,1,14,26,61,30,20,0,1,26,1,49973,3217,284,68,Vinnie,Hinostroza,USA,LW,4/3/94 1:00,175.26,173,R
435,8477003,18171184882,72,4459,0,0,6,15,0,0,2,1,1,0,2,0,0,1,-1,4459,0,0,9,Riley,Barber,USA,RW,2/7/94 0:00,182.88,190,R
436,8477010,42399427992,105,10346,3,2,12,26,0,0,10,33,81,8,1,0,0,9,-3,10258,64,24,21,Joseph,Blandisi,CAN,LW,7/18/94 1:00,182.88,200,L
437,8477015,1.4335E+11,639,85689,27,16,173,39,3,1,24,29,68,52,40,0,2,35,-6,67478,11107,7104,71,Connor,Brown,CAN,RW,1/14/94 0:00,182.88,185,R
438,8477018,1.31236E+11,1690,71254,12,4,114,51,0,0,14,0,0,12,41,0,0,76,5,65246,5511,497,65,Ben,Hutton,CAN,D,4/20/93 1:00,187.96,207,L
439,8477021,1.31236E+11,650,57600,19,9,88,48,1,2,32,191,407,28,33,0,0,41,-2,51652,1055,4893,65,Alexander,Kerfoot,CAN,C,8/11/94 1:00,177.8,175,L
440,8477038,1.33255E+11,66,58185,31,13,158,12,5,10,12,1,3,22,40,0,0,7,-15,48325,10,9850,66,Nikita,Gusev,RUS,LW,7/8/92 1:00,175.26,163,R
441,8477043,22209230296,246,12609,2,1,13,2,0,1,0,0,0,2,6,0,0,12,3,10359,811,1439,11,Christian,Djoos,SWE,D,8/6/94 1:00,182.88,169,L
442,8477046,70665717218,910,40166,4,1,54,24,0,0,10,0,0,6,28,0,0,46,-10,36570,3474,122,35,Joakim,Ryan,USA,D,6/17/93 1:00,180.34,185,L
